"TOT_LVG_AREA","SPEC_FEAT_VAL","structure_quality","SUBCNTR_DI","LND_SQFOOT","OCEAN_DIST","CNTR_DIST","HWY_DIST","WATER_DIST","age","RAIL_DIST","SALE_PRC"
2452,20650,2,52621.5,11394,15549.2,56819.1,7646.4,245.5,70,4802.7,369000
1223,1178,2,55516.1,6480,24618.4,56315.2,1808.2,6475.6,46,1994.3,175000
1201,0,2,52798.3,5000,15878.1,56885.6,7374.6,98.4,41,5140.3,195000
1083,1181,2,52788.4,5000,15831.2,56893.5,7412.5,137,31,5095.2,180000
1684,790,2,52473.6,2750,14232.6,57188,8770.4,1161.6,37,3559.8,192000
1234,854,1,54782.4,7440,22415.8,56408.5,2759.4,4789.5,31,3416.9,130000
1946,824,2,53738.7,7768,18919.6,56683.9,4940.8,1974.1,36,5743.7,290000
1125,2256,2,52247,3000,12342.4,57671.1,10070.5,1298.8,35,1755.5,150000
1104,1956,2,55725.7,5500,24548.2,56578.5,1687.8,6216.7,31,1872.3,140000
1209,1260,2,55707.6,5500,24494.9,56580.1,1718,6184,46,1904.1,140000
993,825,2,55673.2,5500,24393.5,56583.6,1782,6121.8,36,1972.7,175000
1688,630,2,55457,5000,23737,56612.8,2059.3,5687.8,16,2396.1,240000
2062,4733,2,55370.9,6000,23475,56624.7,2137.5,5485.5,31,2560.4,250000
1291,0,2,53119.5,5800,15934.9,57202.1,7154.1,268.8,31,5254.3,213000
1055,2318,2,56049,8424,25048.2,56726.3,1229.8,6393.2,43,1416.1,210000
1439,0,2,56586.6,6859,26244,56842.9,359.7,6309.2,41,551.2,147100
1331,6137,2,52588.4,9375,12829.2,57836.5,9497.2,1559,59,2267.3,284000
1381,2762,1,52564.9,9375,12661.2,57877,9609.9,1567.5,63,2105.1,2e+05
1706,44369,2,55251.4,7125,22492.9,56892.2,2345.4,4542.8,26,3055.5,315000
1439,215,2,56691.2,6879,26257.1,56955.1,293.2,6407.7,16,484.3,247000
2163,200,2,53660.5,9180,17141.1,57299.1,6028.8,269.9,45,6464.8,196000
1583,1019,4,53226.4,5400,15262.1,57577.6,7632.8,1001.3,16,4649.1,315000
1407,0,2,54521.2,8273,20037.6,57080.8,3846.9,2534.7,62,4664,149000
1797,0,4,54026,7725,18099.6,57316,5201.7,937.9,36,5933.2,329000
1110,1320,2,53457.8,7241,15865.8,57586.4,7043,571.5,36,5249.2,160000
1395,1300,2,56373.2,5000,24731,57225.9,1103.5,5784.4,26,1307.2,176000
1444,1193,2,55699.9,7800,22815,57257.5,1846.8,4516.3,26,2561.6,247000
1245,554,2,53468.6,5500,14896.8,57972.9,7776.8,1526.5,26,4356.6,235000
1763,4416,2,56180.6,7575,23879.4,57357.4,1330.1,5152.2,43,1782.8,251000
1326,275,2,53830.5,5850,16130,57881.1,6696.4,598.3,21,5564.8,240000
1423,463,4,53560.6,5550,14651.6,58157.8,7837.9,1812.9,11,4158.2,303000
1614,2945,2,55324,7875,21117.2,57528.6,2782.5,3040.3,36,3601.4,2e+05
1378,0,2,54174,5850,16900.4,57945.1,5955.3,93.6,60,6346.5,171000
1382,0,2,55435,7875,21199.6,57617.4,2654.7,3035.6,21,3473.5,266000
1394,1337,2,53200.9,5850,12096.5,58735.2,9403.4,2143.1,16,1728.5,260000
981,336,1,54067.8,5850,16367,58036.9,6406.1,530.5,60,5839.4,104700
1286,2461,2,53251,3151,11934.3,58839.7,9482.5,1985.3,16,1590.1,209000
1496,3260,2,53796.5,5550,14917.8,58300.6,7528.9,1720.4,21,4459.1,209000
1452,0,2,54788.7,13228,18959.1,57800.6,4193.1,1207.6,62,4941.2,335000
1083,0,2,53552.6,5900,13341.9,58634.1,8538.5,2450.7,26,2959.3,215000
1259,0,2,54130.2,5850,16044,58223.1,6622.4,877.4,41,5563,198000
1423,0,2,54838,7500,18636.7,57972.2,4388.7,904.1,41,5096.5,265000
1083,0,2,53822.6,5600,14272.9,58566.1,7847.8,2337.6,21,3878.6,205000
1421,1496,2,53717.4,5900,13556,58722.5,8307.3,2577.2,16,3198,297000
1683,0,2,54733.3,7600,17884.4,58142.9,4942,246.5,60,5540.9,245000
1828,2991,2,56761.8,9825,24299.6,57838.1,718.6,4967.8,58,1151.7,128000
1083,0,2,53613.6,6050,12830.7,58883.7,8737.6,2586.3,26,2507.6,230000
1297,2987,2,53560.4,6100,12358,59000.5,8987.1,2204.8,45,2059.8,235000
1309,0,2,53517.7,8860,11945.4,59107.1,9206.8,1850.3,21,1669.2,280000
2956,41034,4,56044.3,10125,21939.7,57984.3,1848,3339.9,21,2667.6,476500
2187,18330,4,56811.7,10575,24098.1,57973.7,658.1,4718.8,41,1197.3,315000
2699,13162,2,57256.1,8850,25205.8,58023.2,237.9,5426.9,21,460,339000
1223,0,2,54600,5850,16806.7,58421.8,5812.8,461.3,21,6163,232000
1704,1975,2,55820.8,8100,20913,58139.7,2498.3,2492.5,61,3310.8,250000
1960,0,2,54310.2,7020,15296.1,58683.6,6941.7,1688,56,4932.4,249000
2168,7883,2,57204.7,11175,24961,58063.1,256.4,5205.2,46,537.8,220000
1802,0,4,55017.9,10977,17872.5,58441.7,4771.4,65.7,21,5301,405200
1157,1048,2,54137,6678,13758,59058.8,7901.2,2954.9,26,3486,225000
1038,9176,2,54407.1,5750,14719,59000.2,7189.5,2307.4,46,4429.5,150000
2311,19032,4,56365.3,14300,22012.7,58300.5,1570,3165.2,41,2389,420500
1740,1277,4,55913.6,9570,20389,58440.2,2666.7,1904.3,21,3459.8,379300
1205,0,2,54944.8,5700,16925.9,58735.5,5570.4,579,21,5851.9,235000
1652,0,4,56113.5,8100,20936.3,58442.4,2270.3,2315.8,16,3076.5,360000
1923,32046,2,56872.1,10500,23300.9,58348.5,687.8,3934.3,31,1463.8,240000
1821,0,4,55507.1,7875,18529.8,58717,4072.5,329.2,21,4637.4,385000
1576,3493,4,54379.4,6780,13637.5,59365,7768.3,2966.9,26,3429.5,320000
2114,29922,4,56189.3,7311,20685.1,58620.3,2349.6,2014.2,36,3146.1,290000
1932,20783,4,56931.1,7547,22887.9,58572.2,804.3,3539.7,21,1618.3,360000
1698,1276,4,56661.7,7800,21964.1,58637,1397.6,2923.5,16,2215.9,265000
1347,773,2,55395.8,5700,17566.2,58967.1,4878.5,269.3,16,5209.1,236500
2829,28556,4,57070.8,7794,23051.6,58660.5,627.1,3557.1,21,1439.4,343000
1471,550,2,56839.3,7800,22280.3,58707.8,1126.7,3062.9,60,1945.5,126600
2047,18947,2,56140.7,6877,19946.6,58844.2,2792,1310,26,3524,340000
1215,18717,2,55053.8,6372,15861.1,59245,6127.9,1661.3,36,5618.7,230000
1005,0,2,55045.1,5750,15814.6,59255.6,6157.2,1710.8,36,5574.3,190000
1231,0,2,54753.2,7500,14069.2,59581.1,7273.6,3084.5,31,3906.7,220000
1040,415,2,54694.9,6780,13622.7,59696.2,7529.9,2824,21,3481,293000
2258,987,4,54812.5,8625,14077,59639.9,7236,3119.2,62,3925.7,227000
1673,3154,4,57027.5,9068,22432.8,58851.7,910.5,3043.5,36,1729.5,235000
1280,2179,2,55488.2,6901,17177.3,59212.4,5128.6,713.1,64,5322.9,252500
1114,1294,2,55222.9,6900,15798.5,59444.1,6021.5,1837.4,64,5596.9,170000
1769,1056,2,55693.2,5700,17502.2,59305.8,4820.5,543.6,63,5025.9,201000
1741,0,4,56176.5,8080,19250.2,59155,3228.1,573.4,21,3807.4,355000
1918,13438,2,57184.3,7500,22450.7,59014.8,793,2925.7,21,1611.7,224000
1611,21920,4,56580.7,8268,20467.2,59124.8,2195.6,1505.3,26,2940.6,310000
1802,21586,2,57402.5,7500,22895.1,59067,443.4,3147,31,1262.7,239000
2305,884,2,57455.2,7500,23036.6,59070.6,338,3224.8,60,1157.7,180000
1835,2457,4,57302.2,7500,22366.3,59175.5,748.4,2749,36,1566.6,243000
2509,2051,2,57578.7,7500,23193.5,59143.5,191.2,3261.8,46,1009.4,195000
1809,20198,2,57605.9,7500,23143.8,59192.9,191.9,3191,26,1011.7,274900
1631,1283,2,56715.4,7500,20335.9,59318.6,2207.1,1285.5,21,2917.1,330000
2091,897,2,57233.3,7500,22018.1,59235.8,953.2,2470.3,59,1764,315300
1844,30128,2,57543.7,7500,22885,59225.4,341.1,3004.3,41,1160.3,220000
1719,17674,4,57071.2,7500,21310.5,59330.1,1409,1977.9,41,2197.5,255000
1133,3258,2,55972.8,7493,17370.9,59647.7,4673.8,852.1,36,4869.2,2e+05
1142,1640,2,55930.9,5700,17180.2,59677.8,4812.7,1025.6,64,5008.9,168000
2083,0,4,56626,7800,19554.5,59521.9,2799.4,546.8,59,3336.6,335000
2038,21134,4,56606.9,7800,19478.2,59530.2,2863.8,484.3,60,3385.8,3e+05
1157,990,2,55377.7,7500,14160.3,60199.2,6768.5,2858.9,62,4104.1,155500
1912,0,4,57141.1,7500,20826.3,59592.4,1645.2,1436.8,11,2365.8,357500
1610,22152,4,57372.5,7500,21149.4,59720.6,1321.9,1546.7,36,2060.8,285000
1538,34956,4,55436.1,5600,12951.5,60716.3,7254.1,1936.1,66,2976.4,179000
2009,20582,2,56958.3,7800,19526.9,59890.8,2693.9,274.2,59,3113.3,460000
1746,440,4,55352.8,5600,12242.5,60886.2,7636.4,1215.2,65,2291.8,2e+05
1674,0,4,55667.3,5650,13752.8,60667.3,6721.5,2688.3,36,3767.7,280000
1006,18714,1,55653.9,5650,13655.1,60689.7,6776.9,2599.2,36,3673.4,150000
1083,1481,2,56533.8,5700,17662,60141.2,4150.8,1007,60,4347,151500
1269,1498,2,55535.5,8382,12709.5,60903.9,7285.1,1676.5,26,2760.2,3e+05
1215,0,2,55530,5600,12662.6,60920.4,7314.1,1628.8,31,2714.8,210000
1475,22892,2,55798.2,5650,13348.7,60950.7,6794.2,2203.4,36,3407.5,235000
1688,0,2,56288.6,5750,15754.7,60589.6,5311.9,1665.4,64,5507.8,201000
1233,3238,2,56197.7,5750,15214.7,60692.6,5659.4,1884.5,31,5222.8,205000
1588,2400,2,56150.1,5588,14916.7,60751.8,5835.7,1964.8,59,4935.1,187500
1083,0,2,56988.6,5700,18316.3,60384.6,3505.6,708,58,3700.7,199300
937,1339,2,55931.9,5650,13363.4,61082.3,6684.1,2144.6,56,3451.2,160000
1381,24637,2,56389.5,5750,15245.1,60883,5503.5,1700.6,21,5286.4,265000
1741,2930,4,57556.3,7575,19863.3,60409.7,2214.1,166.9,59,2538.6,255200
1714,0,2,56947.4,7639,17519.2,60634.2,3921,1234.4,26,4117.3,260000
1303,0,2,56847.4,5194,17032.2,60714.2,4265.2,1194.9,61,4461.5,187900
1137,0,2,56067.5,8509,12916.8,61373.3,6763.3,1634,36,3069.6,205000
1380,21968,2,56552.9,5750,15406.1,60993.3,5302.1,1525.1,21,5470.6,270000
890,500,2,56323.3,5650,13936.6,61280.5,6116.8,2171.6,26,4066.4,195000
1339,352,2,56279.6,9503,13603.1,61346.8,6282.2,2239.5,66,3748.1,2e+05
1023,1974,2,56259.7,8509,13446.9,61382.9,6376.6,2081.5,41,3599.1,216500
1825,2898,4,56252.7,5650,13390.7,61399.6,6409.4,2027.2,26,3545.6,253000
1107,0,2,56900.1,5750,16327.6,61023.5,4589.9,1047.7,62,4785.8,190000
2525,21926,4,58013.5,11375,20522.7,60646.8,1508,379,16,1880.1,550000
1419,962,2,57493.4,5750,18617.3,60815,3001,789.5,41,3196.9,237000
1055,0,2,57472.7,5750,18523.2,60827.6,3062.5,867,60,3258.7,145000
1160,1241,2,57276.8,5700,17629.3,60947.2,3645.8,905.8,36,3842.1,170000
1192,0,2,57224.3,5405,17364.6,60987.6,3822.7,907.4,60,4019,150000
968,29248,2,56406.7,8475,13090.9,61658.1,6405.2,1665.5,11,3300.1,345000
933,0,2,56332.8,5600,12489.8,61799.6,6744.3,1082.1,31,2726.2,177500
1295,1337,1,56845.5,5750,15248.1,61354.3,5145,1261.3,61,5351.7,178000
1523,26728,4,56558.5,5650,13276.1,61754.6,6218.7,1793.8,21,3505,285000
1787,22747,2,56520.1,14280,12960.5,61810,6349.2,1496.8,41,3203.8,365000
1758,799,4,56435.8,8546,12270.3,61974,6754.9,824.6,11,2543.7,405000
1872,19364,2,58005,12859,19510.9,61013.3,2165.8,267.1,56,2359,230000
1589,3275,4,57914.8,7860,18908.1,61149.1,2542.1,521,11,2738,3e+05
1151,0,2,56799.1,6045,13335,61974.9,6017.9,1757.2,21,3609.4,225000
1852,0,4,56563.6,10714,11297.1,62441.1,7161.7,10.5,56,1681.7,4e+05
1135,0,2,56927.9,6045,13351,62101.8,5909.9,1708.9,26,3650.3,231000
1694,0,4,58295.4,7990,19459.5,61357.8,1999.7,187.1,31,2194.2,260000
2215,31730,5,58906.8,11173,21567.8,61241.3,310.1,519.8,21,699.7,610000
2818,23648,5,58987.7,8669,21579,61324.1,308.4,384.4,6,675.3,749000
1798,882,4,59095.6,6640,21723.8,61377.7,163.6,495.8,47,541.7,215000
1112,0,2,39330.2,5750,28549.7,39330.2,314.7,5093.6,40,10310.3,130000
1131,1340,2,39231,6840,26529.5,39231,2337.7,3298.2,66,8488.6,2e+05
2103,23508,2,39352.6,13500,27030,39352.6,1776.1,3683.6,61,8989.1,270000
1282,10080,2,39374.6,15070,25674.2,39374.6,3015,2517.6,35,7785.5,219800
1750,5296,2,39656.2,7588,24656.4,39656.2,4175.2,1454.8,61,6989.8,230000
1671,2640,4,39953.2,13500,28236.8,39953.2,547.4,4561,66,10326.6,3e+05
1002,0,2,39779,6840,26278.7,39779,2561.5,2828.3,66,8511,108000
3333,0,2,39799.1,7500,24608.1,39799.1,4221.4,1347.6,61,7009.6,338000
1982,1045,2,39884.4,7301,25188.4,39884.4,3602.2,1835.2,40,7578.3,226800
2332,2876,2,40058.3,13500,27757.7,40058.3,1016.9,4073.6,35,9960.3,259800
1806,0,2,39885,7301,24946.2,39885,3849.3,1619,40,7358.9,236400
1381,0,2,40015.9,7301,25177,40015.9,3601.8,1772,30,7633.6,245000
1979,18319,4,39993.1,9075,23883.2,39993.1,4925.5,619.9,26,6443.9,405000
2132,385,2,40003.9,8775,23810.3,40003.9,5004.1,555.3,56,6377.8,210000
2037,757,2,40246.5,9750,27775.3,40246.5,1010.8,4032.2,63,10068.8,145000
2033,23066,2,40060.9,7500,24433.6,40060.9,4373.1,1087.2,48,6979.2,3e+05
1746,948,2,40151.8,7590,24578.9,40151.8,4224.2,1176.6,61,7157.8,165000
1347,22097,2,40370.3,10125,27542.8,40370.3,1237.5,3774.2,63,9922.3,218000
879,0,2,40443.6,6840,26014.7,40443.6,2786.3,2325.8,66,8599,133000
1928,448,4,40404.7,10200,23302.8,40404.7,5410.3,0,21,6121.3,365000
1637,0,2,40759.1,7500,25041,40759.1,3733,1330.4,26,7869.6,270000
1748,20883,2,40870.9,7350,25592.2,40870.9,3131,1775.3,35,8473.7,252000
1396,2129,2,40999.5,8339,25937.4,40999.5,2814.6,2066.9,66,8787.7,175000
993,1173,1,40998.6,6840,25881.5,40998.6,2891.9,2013.9,66,8737.2,72000
1664,1600,2,41077.2,11625,23326,41077.2,5283.2,13.3,63,6445.3,250000
1335,371,1,41344.8,9600,26971.5,41344.8,1773.2,2995.7,63,9868,127000
1862,1939,2,41342.2,9600,26896.5,41342.2,1846.1,2922.3,35,9800.3,225000
1952,15730,4,41352.2,11799,25881.2,41352.2,2813.5,1932.8,15,8898.5,360000
1807,1434,4,41338.6,7957,24430.5,41338.6,4280.1,555.8,16,7578.2,3e+05
2158,3766,2,41093.6,8625,22108.1,41419.7,6632.5,1300.3,51,5469.5,190000
1056,0,2,41500.1,8400,25939.9,41500.1,2810,1949.5,40,9017.8,180000
1181,88,1,41740.9,10125,28406.1,41740.9,327.1,4375,63,10087.9,108000
1359,2133,2,41584.8,6060,26287.5,41584.8,2416.1,2290.1,40,9365.3,210000
1356,0,2,41643.8,6060,26286.2,41643.8,2415.5,2279.2,30,9390.5,206900
860,770,2,41663.6,8118,26937.8,41663.6,1803.3,2917.2,40,9981.7,178000
1877,1688,4,41631.7,7957,24684.1,41631.7,4017.7,717.2,30,7941,290000
1621,40830,4,41593.9,8625,23157.7,41593.9,5577.6,474.5,17,6524.6,445000
954,0,2,41935.8,7320,28359.1,41935.8,386.4,4316.7,30,9973.8,140000
1807,11796,4,41633.3,16500,22925.4,41633.3,5808,693.8,56,6330.1,325000
1758,3742,2,41778,9042,24576.6,41778,4126.1,579.2,35,7907.8,240000
2048,22594,2,41688.1,33946,23975.1,41688.1,4623.5,7.5,53,7321.8,420000
2145,2140,2,41905.7,8018,24957.3,41905.7,3763.2,924.3,25,8310,320000
1212,4905,2,41968.3,8400,25811.5,41968.3,2932.8,1766.6,66,9110.6,141000
991,5194,2,41762.6,7125,22243.5,42079.2,6494.1,1488.7,68,5888.4,185000
2085,33953,5,42093.8,16650,23705.9,42093.8,4852.9,0,16,7252.9,620000
1475,1450,4,41552.1,8625,21736.1,42118.7,6989.8,1930.6,63,5429.9,230000
3019,4761,2,42351.4,8956,27386.2,42351.4,1345,3338.6,66,10207.5,215000
1201,0,2,42329.5,7920,26849.4,42329.5,1887.6,2802.2,40,10195.4,157000
1806,3578,2,42270.5,7300,24373,42270.5,4355.5,324.3,35,7939.1,280000
1460,0,4,42257.3,8625,23073.1,42257.3,5656.4,789,26,6749.4,324000
1247,728,2,42602.2,7920,28470.6,42602.2,270.1,4421.6,35,9378.1,170000
1144,0,2,42578,7920,28110,42578,626.5,4061.1,35,9603,187500
1423,763,2,42518.9,7920,27034.7,42518.9,1708.6,2986.7,35,10300.5,220000
1885,1530,4,42411.2,7300,24441.3,42411.2,4276.8,395.5,21,8062.7,310000
2222,15384,2,42534.8,11645,26187.1,42534.8,2476.2,2139.2,65,9692.2,350000
1514,1789,4,41902.6,9375,21805.3,42462,6908.6,2011.5,21,5646.7,317000
1862,3353,2,42505.4,7300,24812.5,42505.4,3908,767.4,35,8441,293000
1458,16332,2,42870.2,12750,26038,42870.2,2611.1,1990.1,65,9700.1,202200
3126,16416,2,42963.5,20550,26039.2,42963.5,2611,1990.1,17,9739.9,4e+05
1764,2768,4,43012.8,7500,24378.2,43012.8,4351.8,330,30,8257.6,295000
2002,4669,4,43016.7,8497,24225.7,43016.7,4494.4,177.7,30,8120,295000
1585,1176,4,43071.5,11250,23349,43071.5,5310,441.8,66,7337.7,286000
1900,0,1,43151.4,15616,25535.7,43151.4,3149.5,1490.2,66,9364.1,151000
1864,4903,4,42820.1,11250,22463,43122.4,6191.8,1323.8,16,6550,397000
1417,2260,2,43325.8,8142,27276.1,43325.8,1473.7,3228.3,56,9545,170000
1378,9726,2,43313,7740,26860.1,43313,1884.9,2812.1,30,9795.7,218000
1082,1683,2,42979.5,5000,22555.9,43258.3,6198.1,1325.3,51,6690.9,170000
943,0,2,42938.5,5000,22458.2,43262.6,6297.2,1424,79,6602.6,169500
1167,1040,2,42772.6,5000,22058.7,43289,6697.8,1824.6,70,6241.1,193000
1571,957,2,43481.4,7400,24458.9,43481.4,4284.4,409.4,25,8518.8,291000
1611,1346,4,43603.6,11730,25864.4,43603.6,2813.8,1812.6,35,9845.7,320000
1917,22216,2,43581.1,7400,24459.2,43581.1,4282.5,408.2,59,8562.5,221500
1272,0,2,43214.5,10725,22467.2,43563.6,6271.1,1379.8,48,6732.9,182500
1071,893,1,43869.3,7920,27815.5,43869.3,931.6,3760.9,66,8793.5,92500
1153,7339,2,43827.1,7920,26804.3,43827.1,1940.6,2750,40,9446.5,198000
2491,1051,2,43726.4,7400,24530.1,43726.4,4206.7,477.3,59,8693.4,3e+05
1746,155,2,43865.9,11730,26196,43865.9,2472.7,2141.6,40,9780.4,250000
1037,5148,2,43983.1,7920,27160.3,43983.1,1584.3,3106.4,36,9110.2,138000
2007,0,4,43945.7,12750,25706.4,43945.7,2945.1,1652,60,9854.6,239000
1392,0,1,43943.3,12750,25378.1,43943.3,3267.9,1323.7,66,9557.7,174000
1951,262,2,44004.8,7500,25191.8,44004.8,3514,1138.2,30,9416,182500
1951,262,2,44004.8,7500,25191.8,44004.8,3514,1138.2,30,9416,334900
2058,38498,4,43967.5,10296,24039.6,43967.5,4629.9,0,35,8365,395000
1743,7810,2,43667.1,10350,22471.2,44049.9,6195.3,1306.2,69,6954.5,195000
1953,25045,2,44360.7,8320,28147.6,44360.7,587.6,4097.8,64,8212.3,250000
1272,0,2,44327.8,7620,27632.7,44327.8,1113.7,3583.4,35,8553,169000
1996,35950,4,44217.3,8000,25206.3,44217.3,3514.6,1156.8,36,9524.8,295000
1522,6927,4,43581.2,10275,21800.8,44298.3,6927.2,2033.5,29,6434.5,340000
1796,1172,2,44329.8,9000,24383.4,44329.8,4333.2,334.6,35,8835.1,230000
961,2618,2,44509,6500,27219.9,44509,1520.1,3169.2,21,8680.4,220000
920,1182,1,44504.1,6500,27069.7,44504.1,1658.8,3019,48,8768.5,86200
1139,5483,2,44672.6,6500,28391.9,44672.6,336.1,4339.7,26,7841,219000
2117,4599,4,44493.7,18800,26324.1,44493.7,2382.4,2272.1,36,9171.6,312000
995,806,2,44770.8,6500,27612.6,44770.8,1130.8,3564.6,56,8246.8,130000
1237,0,4,44791.3,18597,25139,44791.3,3505.7,1093.4,70,9706.7,201000
1201,1132,2,45214.2,6500,28344,45214.2,428.8,4127,67,7480.6,169000
1185,26548,2,45206.3,8414,28161.9,45206.3,540.2,3967.2,67,7545.8,235000
1544,1310,2,44985.5,13875,24044.9,44985.5,4586.6,0,21,8798.9,385000
1007,2147,1,45214.2,7150,26743.5,45214.2,1995,2677.2,66,8450.8,85000
2335,34353,4,45278.3,25194,26362.6,45278.3,2185.2,2286.5,65,8496.2,360000
1672,4859,4,45270.7,10160,24836.6,45270.7,3884.1,764.2,21,9593.3,335000
2214,35946,2,45337.8,33631,25392.4,45337.8,3160.7,1308.7,41,9051.6,235000
927,2416,2,45468.2,7150,26752.7,45468.2,2003.9,2573.5,66,8250.8,160000
1401,974,2,45653.3,6500,28568.2,45653.3,204.7,4117.3,67,7019.9,147000
916,1744,1,45589.2,8000,27398.5,45589.2,1398,3072.1,66,7761,92500
1149,0,2,45786.1,6500,28573.2,45786.1,206.9,4051.4,67,6919.3,150000
1820,202,4,45709.4,6500,27857.9,45709.4,941.9,3427.6,26,7390.7,273000
1451,0,4,45513.8,10160,24849.1,45513.8,3892.6,742.9,26,9410.3,219000
1168,243,2,45782.1,6500,28175.1,45782.1,607.1,3693,36,7159.8,170000
2227,22100,4,45659.1,11025,24109.1,45659.1,4614.8,0,21,9119.6,392000
1959,3148,2,44854.5,8820,21921.8,45638.5,6895.6,2009.6,60,7104.8,235000
2284,21976,2,44832,8400,21862.6,45641,6949.3,2062.6,59,7053,180000
1294,895,2,46052.1,6500,28718,46052.1,111,4027.8,26,6639.1,130000
1131,0,2,45932.3,7395,27500.3,45932.3,1309,2993.3,31,7453.3,162500
1333,0,4,45907.3,7395,26923.3,45907.3,1881.9,2487.9,26,7821.7,285000
1682,2050,4,45998.1,9300,24214.3,45998.1,4546,4.5,21,9365.6,340000
2593,64499,4,46142.8,33708,25425,46142.8,3180.1,1021.7,33,8449.7,455000
2109,0,2,46644,24880,27747.2,46644,850.9,2832,36,6639.3,295000
1939,1481,2,46757,6500,28621.7,46757,192.6,3585.3,67,6179.1,155000
2117,4283,4,46519.9,13875,24475.2,46519.9,4233.6,0,40,8887.6,330000
1314,2069,2,46346,21000,23477.9,46527.9,5267.1,627.3,72,8887.5,120000
2400,21245,2,46287.7,10350,22578.5,46915.4,6273.4,1709.9,53,8261.4,340000
1965,20702,2,46125.2,10665,22139.4,46943.5,6723.6,2139.2,52,7901.4,221000
1965,20702,2,46125.2,10665,22139.4,46943.5,6723.6,2139.2,52,7901.4,345000
1502,528,4,45924.3,10350,21622.8,46980.9,7226.6,2616.1,64,7468.7,196000
2106,27390,2,47158.1,9975,26381.1,47158.1,2470.2,1284.9,21,7239.3,3e+05
1121,1557,2,47289.5,10650,26319.1,47289.5,2542,1154.1,31,7184.2,220000
1204,878,2,47520.4,10800,27674.2,47520.4,1198.2,2238.9,65,6179.1,160000
1432,1580,2,47493.1,10800,26934.4,47493.1,1936.2,1600.2,26,6655.4,163000
1113,3558,2,47480.5,10725,26189,47480.5,2686,929.1,31,7137.8,215000
1244,0,2,47522.3,29620,23601.5,47817.4,4954.4,1011.9,31,8446.3,266000
1649,23114,4,47225,9367,22774.8,47894.1,6142.1,2073.9,16,8887.2,344900
2932,16129,2,47971.3,13125,25452.3,47971.3,3359.9,2.2,63,7265.1,262500
1851,896,4,48145.8,12069,25851.6,48145.8,3007.9,272.3,31,6914.8,254000
2018,20574,2,47099.2,10650,21931,48160.5,6952.8,2889.1,61,8332.3,305000
2260,1172,4,47599.7,10701,23094.2,48165.1,5788.3,1912.2,16,8722.1,320000
1457,1660,4,48339.6,13686,25789.6,48339.6,3093.1,15.7,31,6800.4,285000
1924,2688,4,47847,9900,23224.3,48393.3,5716.6,1996.8,31,8507.3,230000
1807,36524,1,48499.2,16762,26785.1,48499.2,2123.3,835.5,63,6028.9,161000
2118,357,4,47385,11286,21988.5,48463.9,6936.1,3032.2,21,8536.6,289900
2555,19497,2,47907.4,11629,23137.8,48460.6,5764,2073.5,36,8498,245000
1066,15771,2,48647.5,10725,27065.7,48647.5,1897.3,996.8,36,5787,220000
1809,30001,4,47856.6,7500,22389.2,48821,6621.9,2960.9,26,8817.4,305000
1678,5124,2,48741.3,23887,24414,48833.8,4526.2,1182.8,70,7324.3,2e+05
2949,25063,2,48420.8,40041,23570.4,48866.5,5387.7,1941.6,21,7769.2,404000
1288,670,2,49178.8,10894,27071.6,49178.8,1959.8,677.4,66,5439.5,170000
2535,19573,4,49148.4,13875,26295.1,49148.4,2630.5,0,59,5928.5,3e+05
1316,1440,2,49658.4,10425,27538.4,49658.4,1515,737.9,66,4796.2,159000
2341,381,4,49635.9,15659,25773.3,49635.9,3230.8,474.6,16,5898.1,340000
1753,26384,4,48680.6,18500,22617.8,49590.4,6301.5,3141.6,16,7978.1,4e+05
2568,19533,4,49186.3,18129,23741.3,49654.7,5237.3,2216.1,31,7208.3,310000
2455,12630,4,49834.4,10648,25596.3,49834.4,3442.6,771.5,11,5888.4,350000
1979,1319,2,50060.5,11376,28760.3,50060.5,287.8,945.6,21,3722.4,290000
1431,791,4,49665.1,8340,24278.4,49940.9,4735.9,1935.5,16,6698.9,265000
2083,33920,4,49041.9,7376,22328.7,50140.7,6724.5,3721.9,0,7896.1,388000
1621,225,4,50242.7,14338,27125.5,50242.7,1825.5,0,21,4588.3,389000
1873,4161,4,50296.4,14338,27187.4,50296.4,1765.1,0,21,4506.4,380000
2246,39215,4,49164.2,8752,22227.1,50298.9,6692.9,3863.7,0,7817.6,381300
1251,0,2,50654.2,10705,28267.5,50654.2,766.7,251.2,66,3595.4,185000
990,9606,2,50056.1,40128,24040.3,50477.4,4962.7,2400.6,21,6273.6,239000
1759,5147,2,50913.3,14338,28447.9,50913.3,609.3,9.2,60,3271.1,155000
1799,4792,4,50824.5,40128,26701.5,50824.5,2316.1,472.8,31,4286.5,320000
1730,2305,2,50817.6,40128,26309.1,50817.6,2722.4,739.8,31,4547.9,310000
2100,676,2,51066.3,17939,28018.2,51066.3,1003,19.4,31,3392.9,280000
2219,17437,2,51133.3,17939,28217.4,51133.3,823.4,20.3,66,3229.2,117500
2718,28164,2,51091.4,14319,27531.4,51091.4,1529.6,266.9,59,3689,239900
1421,4905,2,51161.1,17939,28310.9,51161.1,728.1,19.3,77,3146.4,117500
2860,1706,2,50912.4,16380,24336.6,51293.4,4483.6,2606.1,16,5628.3,370500
2984,4953,2,51474.8,14199,25673.5,51474.8,3434.8,1716.6,31,4612.1,285100
2460,3555,4,51478.9,35870,26315.6,51478.9,2729.5,1285.5,31,4046,378000
